word, sentiment, value
ansetts, POSITIVE, 1
ansiktsförlamning, NEGATIVE, -1
anskrämlig, NEGATIVE, -1
anslagen, POSITIVE, 1
anslagens, POSITIVE, 1
anslaget, POSITIVE, 1
anslagets, POSITIVE, 1
anslagit, POSITIVE, 1
anslagits, POSITIVE, 1
anslagna, POSITIVE, 1
anslagnas, POSITIVE, 1
anslagne, POSITIVE, 1
anslagnes, POSITIVE, 1
ansloge, POSITIVE, 1
ansloges, POSITIVE, 1
anslog, POSITIVE, 1
anslogs, POSITIVE, 1
anslående, POSITIVE, 1
anslåendes, POSITIVE, 1
anslå, POSITIVE, 1
anslår, POSITIVE, 1
anslås, POSITIVE, 1
anspråken, NEGATIVE, -1
anspråkens, NEGATIVE, -1
anspråket, NEGATIVE, -1
anspråkets, NEGATIVE, -1
anspråk, NEGATIVE, -1
anspråkslösa, POSITIVE, 1
anspråkslösare, POSITIVE, 1
anspråkslösares, POSITIVE, 1
anspråkslösas, POSITIVE, 1
anspråkslösastes, VERY POSITIVE, 1
anspråkslösaste, VERY POSITIVE, 1
anspråkslösasts, POSITIVE, 1
anspråkslösast, VERY POSITIVE, 1
anspråkslöse, POSITIVE, 1
anspråkslöses, POSITIVE, 1
anspråkslösheten, POSITIVE, 1
anspråkslöshetens, POSITIVE, 1
anspråkslösheterna, POSITIVE, 1
anspråkslösheternas, POSITIVE, 1
anspråkslösheter, POSITIVE, 1
anspråkslösheters, POSITIVE, 1
anspråkslöshet, POSITIVE, 1
anspråkslöshets, POSITIVE, 1
anspråkslös, NEGATIVE, -1
anspråkslös, POSITIVE, 1
anspråkslöst, POSITIVE, 1
anspråkslösts, POSITIVE, 1
anspråks, NEGATIVE, -1
anstifta, NEGATIVE, -1
anstiftan, NEGATIVE, -1
anstiftans, NEGATIVE, -1
anstiftare, NEGATIVE, -1
anstormning, NEGATIVE, -1
ansträngande, NEGATIVE, -1
anstränga, NEGATIVE, -1
ansträngda, NEGATIVE, -1
ansträngdare, NEGATIVE, -1
ansträngdares, NEGATIVE, -1
ansträngdas, NEGATIVE, -1
ansträngdastes, VERY NEGATIVE, 1
ansträngdaste, VERY NEGATIVE, 1
ansträngdasts, NEGATIVE, -1
ansträngdast, VERY NEGATIVE, 1
ansträngde, NEGATIVE, -1
ansträngdes, NEGATIVE, -1
ansträngd, NEGATIVE, -1
ansträngds, NEGATIVE, -1
ansträngningar, POSITIVE, 1
ansträngning, POSITIVE, 1
ansträngt, NEGATIVE, -1
ansträngts, NEGATIVE, -1
anstå, POSITIVE, 1
anständiga, POSITIVE, 1
anständigare, POSITIVE, 1
anständigares, POSITIVE, 1
anständigas, POSITIVE, 1
anständigastes, VERY POSITIVE, 1
anständigaste, VERY POSITIVE, 1
anständigasts, POSITIVE, 1
anständigast, VERY POSITIVE, 1
anständige, POSITIVE, 1
anständiges, POSITIVE, 1
anständighet, POSITIVE, 1
anständig, POSITIVE, 1
anständigs, POSITIVE, 1
anständigt, NEGATIVE, -1
anständigt, POSITIVE, 1
anständigts, POSITIVE, 1
anstötliga, NEGATIVE, -1
anstötligare, NEGATIVE, -1
anstötligares, NEGATIVE, -1
anstötligas, NEGATIVE, -1
anstötligastes, VERY NEGATIVE, 1
anstötligaste, VERY NEGATIVE, 1
anstötligasts, NEGATIVE, -1
anstötligast, VERY NEGATIVE, 1
anstötlige, NEGATIVE, -1
anstötliges, NEGATIVE, -1
anstötlig, NEGATIVE, -1
anstötligs, NEGATIVE, -1
anstötligt, NEGATIVE, -1
anstötligts, NEGATIVE, -1
ansvaret, NEGATIVE, -1
ansvarets, NEGATIVE, -1
ansvarig, POSITIVE, 1
ansvarsfrihet, POSITIVE, 1
ansvarsfriskrivning, NEGATIVE, -1
ansvarsfulla, POSITIVE, 1
ansvarsfullare, POSITIVE, 1
ansvarsfullares, POSITIVE, 1
ansvarsfullas, POSITIVE, 1
ansvarsfullastes, VERY POSITIVE, 1
ansvarsfullaste, VERY POSITIVE, 1
ansvarsfullasts, POSITIVE, 1
ansvarsfullast, VERY POSITIVE, 1
ansvarsfulle, POSITIVE, 1
ansvarsfulles, POSITIVE, 1
ansvarsfull, POSITIVE, 1
ansvarsfulls, POSITIVE, 1
ansvarsfullt, POSITIVE, 1
ansvarsfullts, POSITIVE, 1
ansvarskännande, POSITIVE, 1
ansvarskännandes, POSITIVE, 1
ansvarskännandet, POSITIVE, 1
ansvarskännandets, POSITIVE, 1
ansvarskänslan, POSITIVE, 1
ansvarskänslans, POSITIVE, 1
ansvarskänsla, POSITIVE, 1
ansvarskänslas, POSITIVE, 1
ansvarslösa, NEGATIVE, -1
ansvarslösare, NEGATIVE, -1
ansvarslösares, NEGATIVE, -1
ansvarslösas, NEGATIVE, -1
ansvarslösastes, VERY NEGATIVE, 1
ansvarslösaste, VERY NEGATIVE, 1
ansvarslösasts, NEGATIVE, -1
ansvarslösast, VERY NEGATIVE, 1
ansvarslöse, NEGATIVE, -1
ansvarslöses, NEGATIVE, -1
ansvarslösheten, NEGATIVE, -1
ansvarslöshetens, NEGATIVE, -1
ansvarslöshet, NEGATIVE, -1
ansvarslöshets, NEGATIVE, -1
ansvarslös, NEGATIVE, -1
ansvarslöst, NEGATIVE, -1
ansvarslösts, NEGATIVE, -1
ansvars, NEGATIVE, -1
ansvarstagande, POSITIVE, 1
ansvarstagandes, POSITIVE, 1
ansvarstagandet, POSITIVE, 1
ansvarstagandets, POSITIVE, 1
antagonism, NEGATIVE, -1
antagonister, NEGATIVE, -1
antagonistisk, NEGATIVE, -1
antagonistiskt, NEGATIVE, -1
antagonist, NEGATIVE, -1
antastade, NEGATIVE, -1
antastades, NEGATIVE, -1
antastad, NEGATIVE, -1
antastads, NEGATIVE, -1
antastandena, NEGATIVE, -1
antastandenas, NEGATIVE, -1
antastande, NEGATIVE, -1
antastanden, NEGATIVE, -1
antastandens, NEGATIVE, -1
antastandes, NEGATIVE, -1
antastandet, NEGATIVE, -1
antastandets, NEGATIVE, -1
antasta, NEGATIVE, -1
antastare, NEGATIVE, -1
antastar, NEGATIVE, -1
antastas, NEGATIVE, -1
antastat, NEGATIVE, -1
antastats, NEGATIVE, -1
anti-allt-foliehatt, NEGATIVE, -1
anti-amerikansk, NEGATIVE, -1
antidemokratiska, NEGATIVE, -1
antidemokratiskare, NEGATIVE, -1
antidemokratiskares, NEGATIVE, -1
antidemokratiskas, NEGATIVE, -1
antidemokratiskastes, VERY NEGATIVE, 1
antidemokratiskaste, VERY NEGATIVE, 1
antidemokratiskasts, NEGATIVE, -1
antidemokratiskast, VERY NEGATIVE, 1
antidemokratiske, NEGATIVE, -1
antidemokratiskes, NEGATIVE, -1
antidemokratisk, NEGATIVE, -1
antidemokratisks, NEGATIVE, -1
antidemokratiskt, NEGATIVE, -1
antidemokratiskts, NEGATIVE, -1
antidepressiva, NEGATIVE, -1
antiinflammatoriska, POSITIVE, 1
antiinflammatorisk, POSITIVE, 1
antiinflammatoriskt, POSITIVE, 1
antiintellektuella, NEGATIVE, -1
antiintellektuellare, NEGATIVE, -1
antiintellektuellares, NEGATIVE, -1
antiintellektuellas, NEGATIVE, -1
antiintellektuellastes, VERY NEGATIVE, 1
antiintellektuellaste, VERY NEGATIVE, 1
antiintellektuellasts, NEGATIVE, -1
antiintellektuellast, VERY NEGATIVE, 1
antiintellektuelle, NEGATIVE, -1
antiintellektuelles, NEGATIVE, -1
antiintellektuell, NEGATIVE, -1
antiintellektuells, NEGATIVE, -1
antiintellektuellt, NEGATIVE, -1
antiintellektuellts, NEGATIVE, -1
anti-israelisk, NEGATIVE, -1
antiklimaxarna, NEGATIVE, -1
antiklimaxarnas, NEGATIVE, -1
antiklimaxar, NEGATIVE, -1
antiklimaxars, NEGATIVE, -1
antiklimaxen, NEGATIVE, -1
antiklimaxens, NEGATIVE, -1
antiklimax, NEGATIVE, -1
anti, NEGATIVE, -1
anti-, NEGATIVE, -1
anti-ockupation, NEGATIVE, -1
anti-oss, NEGATIVE, -1
antipati, NEGATIVE, -1
antisegregation, POSITIVE, 1
antisemiten, NEGATIVE, -1
antisemitens, NEGATIVE, -1
antisemiterna, NEGATIVE, -1
antisemiternas, NEGATIVE, -1
antisemiter, NEGATIVE, -1
antisemiters, NEGATIVE, -1
antisemitiska, NEGATIVE, -1
antisemitiskare, NEGATIVE, -1
antisemitiskares, NEGATIVE, -1
antisemitiskas, NEGATIVE, -1
antisemitiskastes, VERY NEGATIVE, 1
antisemitiskaste, VERY NEGATIVE, 1
antisemitiskasts, NEGATIVE, -1
antisemitiskast, VERY NEGATIVE, 1
antisemitiske, NEGATIVE, -1
antisemitiskes, NEGATIVE, -1
antisemitisk, NEGATIVE, -1
antisemitisks, NEGATIVE, -1
antisemitiskt, NEGATIVE, -1
antisemitiskts, NEGATIVE, -1
antisemitismen, NEGATIVE, -1
antisemitism, NEGATIVE, -1
antisemit, NEGATIVE, -1
antisemits, NEGATIVE, -1
antiseptisk, NEGATIVE, -1
antiseptiskt, NEGATIVE, -1
antisociala, NEGATIVE, -1
anti-spridning, NEGATIVE, -1
antitetisk, NEGATIVE, -1
anti-vaccinations-idiotin, NEGATIVE, -1
antivaccin-trollen, NEGATIVE, -1
antivaxxare, NEGATIVE, -1
antivaxxar-patrasket, NEGATIVE, -1
antivaxxar-patrask, NEGATIVE, -1
antivaxxerpropaganda, NEGATIVE, -1
antivaxx-idioter, NEGATIVE, -1
anti-vaxx-mupp, NEGATIVE, -1
antivaxxpropaganda, NEGATIVE, -1
anti-vit, NEGATIVE, -1
antiziganism, NEGATIVE, -1
antyda, POSITIVE, 1
anus, NEGATIVE, -1
användarutbytbar, POSITIVE, 1
användarvänlig, POSITIVE, 1
användbara, POSITIVE, 1
användbarhet, POSITIVE, 1
användbar, POSITIVE, 1
användbart, POSITIVE, 1
apallergisk, NEGATIVE, -1
apa, NEGATIVE, -1
apartheid, NEGATIVE, -1
apartheid-system, NEGATIVE, -1
apatien, NEGATIVE, -1
apatiens, NEGATIVE, -1
apatierna, NEGATIVE, -1
apatiernas, NEGATIVE, -1
apatier, NEGATIVE, -1
apatiers, NEGATIVE, -1
apati, NEGATIVE, -1
apatin, NEGATIVE, -1
apatins, NEGATIVE, -1
apatiska, NEGATIVE, -1
apatisk, NEGATIVE, -1
apatiskt, NEGATIVE, -1
apatis, NEGATIVE, -1
apeshit, NEGATIVE, -1
apkoppor, NEGATIVE, -1
apmänniskor, NEGATIVE, -1
apokalypsen, NEGATIVE, -1
apokalypsens, NEGATIVE, -1
apokalypserna, NEGATIVE, -1
apokalypsernas, NEGATIVE, -1
apokalypser, NEGATIVE, -1
apokalypsers, NEGATIVE, -1
apokalyps, NEGATIVE, -1
apokalyptisk, NEGATIVE, -1
apokalyptiskt, NEGATIVE, -1
apologet, NEGATIVE, -1
a+, POSITIVE, 1
apotekskärring, NEGATIVE, -1
apoteos, POSITIVE, 1
applåderade, POSITIVE, 1
applådera, POSITIVE, 1
applåderar, POSITIVE, 1
applåder, POSITIVE, 1
aptiten, POSITIVE, 1
aptitens, POSITIVE, 1
aptitligt, POSITIVE, 1
aptit, POSITIVE, 1
aptitretande, POSITIVE, 1
aptitretare, POSITIVE, 1
aptits, POSITIVE, 1
arabnäsor, NEGATIVE, -1
arabtown, NEGATIVE, -1
arbetade, POSITIVE, 1
arbeta, POSITIVE, 1
arbetar, POSITIVE, 1
arbetsam, POSITIVE, 1
arbetsamt, POSITIVE, 1
arbetsbelastningarna, NEGATIVE, -1
arbetsbelastningarnas, NEGATIVE, -1
arbetsbelastningar, NEGATIVE, -1
arbetsbelastningars, NEGATIVE, -1
arbetsbelastningen, NEGATIVE, -1
arbetsbelastningens, NEGATIVE, -1
arbetsbelastning, NEGATIVE, -1
arbetsbelastnings, NEGATIVE, -1
arbetsbristen, NEGATIVE, -1
arbetsbristens, NEGATIVE, -1
arbetsbrist, NEGATIVE, -1
arbetsbrists, NEGATIVE, -1
arbetsbörda, NEGATIVE, -1
arbetsbördan, NEGATIVE, -1
arbetsbördans, NEGATIVE, -1
arbetsbördas, NEGATIVE, -1
arbetsbördorna, NEGATIVE, -1
arbetsbördornas, NEGATIVE, -1
arbetsbördor, NEGATIVE, -1
arbetsbördors, NEGATIVE, -1
arbetsduglig, POSITIVE, 1
arbetsglädjen, POSITIVE, 1
arbetsglädjens, POSITIVE, 1
arbetsglädje, POSITIVE, 1
arbetsglädjes, POSITIVE, 1
arbetslusten, POSITIVE, 1
arbetslustens, POSITIVE, 1
arbetslust, POSITIVE, 1
arbetslusts, POSITIVE, 1
arbetslösa, NEGATIVE, -1
arbetslösare, NEGATIVE, -1
arbetslösares, NEGATIVE, -1
arbetslösas, NEGATIVE, -1
arbetslösastes, VERY NEGATIVE, 1
arbetslösaste, VERY NEGATIVE, 1
arbetslösasts, NEGATIVE, -1
arbetslösast, VERY NEGATIVE, 1
arbetslöse, NEGATIVE, -1
arbetslöses, NEGATIVE, -1
arbetslösheten, NEGATIVE, -1
arbetslöshetens, NEGATIVE, -1
arbetslösheterna, NEGATIVE, -1
arbetslösheternas, NEGATIVE, -1
arbetslösheter, NEGATIVE, -1
arbetslösheters, NEGATIVE, -1
arbetslöshet, NEGATIVE, -1
arbetslöshets, NEGATIVE, -1
arbetslös, NEGATIVE, -1
arbetslöst, NEGATIVE, -1
arbetslösts, NEGATIVE, -1
arbetsmarknadssegregation, NEGATIVE, -1
arbetsmiljöbrotten, NEGATIVE, -1
arbetsmiljöbrottens, NEGATIVE, -1
arbetsmiljöbrottet, NEGATIVE, -1
arbetsmiljöbrottets, NEGATIVE, -1
arbetsmiljöbrott, NEGATIVE, -1
arbetsmiljöbrotts, NEGATIVE, -1
arbetsmoralen, POSITIVE, 1
arbetsmoralens, POSITIVE, 1
arbetsmoralerna, POSITIVE, 1
arbetsmoralernas, POSITIVE, 1
arbetsmoraler, POSITIVE, 1
arbetsmoralers, POSITIVE, 1
arbetsmoral, POSITIVE, 1
arbetsmorals, POSITIVE, 1
arbetsoförmögen, NEGATIVE, -1
arbetsoförmögens, NEGATIVE, -1
arbetsoförmöget, NEGATIVE, -1
arbetsoförmögets, NEGATIVE, -1
arbetsoförmögna, NEGATIVE, -1
arbetsoförmögnas, NEGATIVE, -1
arbetsoförmögne, NEGATIVE, -1
arbetsoförmögnes, NEGATIVE, -1
arbetsplatsolyckorna, NEGATIVE, -1
arbetsron, POSITIVE, 1
arbetsrons, POSITIVE, 1
arbetsro, POSITIVE, 1
arbetsros, POSITIVE, 1
arbetsskada, NEGATIVE, -1
arbetsskador, NEGATIVE, -1
arbetsskygga, NEGATIVE, -1
arbetsskyggare, NEGATIVE, -1
arbetsskyggares, NEGATIVE, -1
arbetsskyggas, NEGATIVE, -1
arbetsskyggastes, VERY NEGATIVE, 1
arbetsskyggaste, VERY NEGATIVE, 1
arbetsskyggasts, NEGATIVE, -1
arbetsskyggast, VERY NEGATIVE, 1
arbetsskygge, NEGATIVE, -1
arbetsskygges, NEGATIVE, -1
arbetsskygg, NEGATIVE, -1
arbetsskyggs, NEGATIVE, -1
arbetsskyggt, NEGATIVE, -1
arbetsskyggts, NEGATIVE, -1
arbetsviljan, POSITIVE, 1
arbetsviljans, POSITIVE, 1
arbetsvilja, POSITIVE, 1
arbetsviljas, POSITIVE, 1
arbetsvilliga, POSITIVE, 1
arbetsvilligare, POSITIVE, 1
arbetsvilligares, POSITIVE, 1
arbetsvilligas, POSITIVE, 1
arbetsvilligastes, VERY POSITIVE, 1
arbetsvilligaste, VERY POSITIVE, 1
arbetsvilligasts, POSITIVE, 1
arbetsvilligast, VERY POSITIVE, 1
arbetsvillige, POSITIVE, 1
arbetsvilliges, POSITIVE, 1
arbetsvillig, POSITIVE, 1
arbetsvilligs, POSITIVE, 1
arbetsvilligt, POSITIVE, 1
arbetsvilligts, POSITIVE, 1
arga, NEGATIVE, -1
argare, NEGATIVE, -1
argares, NEGATIVE, -1
argas, NEGATIVE, -1
argaste, NEGATIVE, -1
argastes, NEGATIVE, -1
argast, NEGATIVE, -1
argasts, NEGATIVE, -1
argbigga, NEGATIVE, -1
arge, NEGATIVE, -1
arges, NEGATIVE, -1
argheten, NEGATIVE, -1
arghetens, NEGATIVE, -1
arghet, NEGATIVE, -1
arghets, NEGATIVE, -1
arg, NEGATIVE, -1
argsinta, NEGATIVE, -1
argsintare, NEGATIVE, -1
argsintares, NEGATIVE, -1
argsintas, NEGATIVE, -1
argsintastes, VERY NEGATIVE, 1
argsintaste, VERY NEGATIVE, 1
argsintasts, NEGATIVE, -1
argsintast, VERY NEGATIVE, 1
argsinte, NEGATIVE, -1
argsintes, NEGATIVE, -1
argsint, NEGATIVE, -1
argsints, NEGATIVE, -1
args, NEGATIVE, -1
argt, NEGATIVE, -1
argts, NEGATIVE, -1
argumenterande, NEGATIVE, -1
argumentlösa, NEGATIVE, -1
arkaiska, NEGATIVE, -1
arkaisk, NEGATIVE, -1
arkebuseringarna, NEGATIVE, -1
arkebuseringarnas, NEGATIVE, -1
arkebuseringar, NEGATIVE, -1
arkebuseringars, NEGATIVE, -1
arkebuseringen, NEGATIVE, -1
arkebuseringens, NEGATIVE, -1
arkebusering, NEGATIVE, -1
arkebuserings, NEGATIVE, -1
arma, NEGATIVE, -1
armare, NEGATIVE, -1
armares, NEGATIVE, -1
armas, NEGATIVE, -1
armastes, VERY NEGATIVE, 1
armaste, VERY NEGATIVE, 1
armasts, NEGATIVE, -1
armast, VERY NEGATIVE, 1
arme, NEGATIVE, -1
armes, NEGATIVE, -1
arm, NEGATIVE, -1
arms, NEGATIVE, -1
armt, NEGATIVE, -1
armts, NEGATIVE, -1
arrangörsskandalen, NEGATIVE, -1
arresterad, NEGATIVE, -1
arrestera, NEGATIVE, -1
arresteringar, NEGATIVE, -1
arrogansen, NEGATIVE, -1
arrogansens, NEGATIVE, -1
arrogans, NEGATIVE, -1
arroganta, NEGATIVE, -1
arrogantare, NEGATIVE, -1
arrogantares, NEGATIVE, -1
arrogantas, NEGATIVE, -1
arrogantastes, VERY NEGATIVE, 1
arrogantaste, VERY NEGATIVE, 1
arrogantasts, NEGATIVE, -1
arrogantast, VERY NEGATIVE, 1
arrogante, NEGATIVE, -1
arrogantes, NEGATIVE, -1
arrogant, NEGATIVE, -1
arrogants, NEGATIVE, -1
arsle, NEGATIVE, -1
arslen, NEGATIVE, -1
arslet, NEGATIVE, -1
artfrämmande, NEGATIVE, -1
artiga, POSITIVE, 1
artigare, POSITIVE, 1
artigares, POSITIVE, 1
artigas, POSITIVE, 1
artigastes, VERY POSITIVE, 1
artigaste, VERY POSITIVE, 1
artigasts, POSITIVE, 1
artigast, VERY POSITIVE, 1
artige, POSITIVE, 1
artiges, POSITIVE, 1
artigheten, POSITIVE, 1
artighetens, POSITIVE, 1
artigheterna, POSITIVE, 1
artigheternas, POSITIVE, 1
artigheter, POSITIVE, 1
artigheters, POSITIVE, 1
artighet, POSITIVE, 1
artighets, POSITIVE, 1
artig, POSITIVE, 1
artigs, POSITIVE, 1
artigt, POSITIVE, 1
artigts, POSITIVE, 1
artikulera, POSITIVE, 1
artrik, POSITIVE, 1
artrikt, POSITIVE, 1
arvoden, POSITIVE, 1
arvode, POSITIVE, 1
arvsynden, NEGATIVE, -1
arvsyndens, NEGATIVE, -1
arvsynderna, NEGATIVE, -1
arvsyndernas, NEGATIVE, -1
arvsynder, NEGATIVE, -1
arvsynders, NEGATIVE, -1
arvsynd, NEGATIVE, -1
arvsynds, NEGATIVE, -1
arytmier, NEGATIVE, -1
asbra, POSITIVE, 1
asdålig, NEGATIVE, -1
asenkel, VERY POSITIVE, 1
aseptisk, POSITIVE, 1
asförbannade, NEGATIVE, -1
asförbannades, NEGATIVE, -1
asförbannad, NEGATIVE, -1
asförbannads, NEGATIVE, -1
asförbannat, NEGATIVE, -1
asförbannats, NEGATIVE, -1
asgarva, POSITIVE, 1
ashål, NEGATIVE, -1
asininely, NEGATIVE, -1
asinininity, NEGATIVE, -1
askgrå, NEGATIVE, -1
asociala, NEGATIVE, -1
asocialare, NEGATIVE, -1
asocialares, NEGATIVE, -1
asocialas, NEGATIVE, -1
asocialastes, VERY NEGATIVE, 1
asocialaste, VERY NEGATIVE, 1
asocialasts, NEGATIVE, -1
asocialast, VERY NEGATIVE, 1
asociale, NEGATIVE, -1
asociales, NEGATIVE, -1
asocial, NEGATIVE, -1
asocials, NEGATIVE, -1
asocialt, NEGATIVE, -1
asocialts, NEGATIVE, -1
aspersion, NEGATIVE, -1
aspersions, NEGATIVE, -1
assassin, NEGATIVE, -1
asshole, NEGATIVE, -1
assimilation, POSITIVE, 1
astmabesvären, NEGATIVE, -1
astmabesvär, NEGATIVE, -1
astma, NEGATIVE, -1
atombombade, NEGATIVE, -1
atombombades, NEGATIVE, -1
atombombad, NEGATIVE, -1
atombombads, NEGATIVE, -1
atombombandena, NEGATIVE, -1
atombombandenas, NEGATIVE, -1
atombombande, NEGATIVE, -1
atombombanden, NEGATIVE, -1
atombombandens, NEGATIVE, -1
atombombandes, NEGATIVE, -1
atombombandet, NEGATIVE, -1
atombombandets, NEGATIVE, -1
atombomba, NEGATIVE, -1
atombombar, NEGATIVE, -1
atombombas, NEGATIVE, -1
atombombat, NEGATIVE, -1
atombombats, NEGATIVE, -1
atombomber, NEGATIVE, -1
atrofi, NEGATIVE, -1
attacken, NEGATIVE, -1
attackens, NEGATIVE, -1
attackerade, NEGATIVE, -1
attackerades, NEGATIVE, -1
attackerad, NEGATIVE, -1
attackerads, NEGATIVE, -1
attackerandena, NEGATIVE, -1
attackerandenas, NEGATIVE, -1
attackerande, NEGATIVE, -1
attackeranden, NEGATIVE, -1
attackerandens, NEGATIVE, -1
attackerandes, NEGATIVE, -1
attackerandet, NEGATIVE, -1
attackerandets, NEGATIVE, -1
attackera, NEGATIVE, -1
attackerar, NEGATIVE, -1
attackeras, NEGATIVE, -1
attackerat, NEGATIVE, -1
attackerats, NEGATIVE, -1
attackerna, NEGATIVE, -1
attackernas, NEGATIVE, -1
attacker, NEGATIVE, -1
attackers, NEGATIVE, -1
attackmongo, NEGATIVE, -1
attack, NEGATIVE, -1
attacks, NEGATIVE, -1
attans, NEGATIVE, -1
attentaten, NEGATIVE, -1
attentatens, NEGATIVE, -1
attentatet, NEGATIVE, -1
attentatets, NEGATIVE, -1
attentat, NEGATIVE, -1
attentatshot, NEGATIVE, -1
attentats, NEGATIVE, -1
attrahera, POSITIVE, 1
attraherar, POSITIVE, 1
attraktioner, POSITIVE, 1
attraktion, POSITIVE, 1
attraktions, POSITIVE, 1
attraktiva, POSITIVE, 1
attraktivare, POSITIVE, 1
attraktivares, POSITIVE, 1
attraktivas, POSITIVE, 1
attraktivastes, VERY POSITIVE, 1
attraktivaste, VERY POSITIVE, 1
attraktivasts, POSITIVE, 1
attraktivast, VERY POSITIVE, 1
attraktive, POSITIVE, 1
attraktives, POSITIVE, 1
attraktivitet, POSITIVE, 1
attraktiv, POSITIVE, 1
attraktivs, POSITIVE, 1
attraktivt, POSITIVE, 1
attraktivts, POSITIVE, 1
auktoritativ, POSITIVE, 1
auktoritet, POSITIVE, 1
auktoritär, NEGATIVE, -1
aura, POSITIVE, 1
autentiska, POSITIVE, 1
autentisk, POSITIVE, 1
autismen, NEGATIVE, -1
autism, NEGATIVE, -1
autismspektrumtillstånd, NEGATIVE, -1
autistiska, NEGATIVE, -1
autoimmunsjukdom, NEGATIVE, -1
autonom, POSITIVE, 1
available, POSITIVE, 1
avancerad, NEGATIVE, -1
avancerad, POSITIVE, 1
avariciously, NEGATIVE, -1
avarten, NEGATIVE, -1
avartens, NEGATIVE, -1
avarterna, NEGATIVE, -1
avarternas, NEGATIVE, -1
avarter, NEGATIVE, -1
avarters, NEGATIVE, -1
avart, NEGATIVE, -1
avarts, NEGATIVE, -1
avbefolkas, NEGATIVE, -1
avbefolkningen, NEGATIVE, -1
avbefolkning, NEGATIVE, -1
avbefolkningsplanen, NEGATIVE, -1
avbildning, NEGATIVE, -1
avbrott, NEGATIVE, -1
avbruten, NEGATIVE, -1
avbryta, NEGATIVE, -1
avbrytare, NEGATIVE, -1
avbrytas, NEGATIVE, -1
avbryter, NEGATIVE, -1
avbryt, NEGATIVE, -1
avbröts, NEGATIVE, -1
avböjandena, NEGATIVE, -1
avböjandenas, NEGATIVE, -1
avböjande, NEGATIVE, -1
avböjanden, NEGATIVE, -1
avböjandens, NEGATIVE, -1
avböjandes, NEGATIVE, -1
avböjandet, NEGATIVE, -1
avböjandets, NEGATIVE, -1
avböja, NEGATIVE, -1
avböjas, NEGATIVE, -1
avböjda, NEGATIVE, -1
avböjdas, NEGATIVE, -1
avböjde, NEGATIVE, -1
avböjdes, NEGATIVE, -1
avböjd, NEGATIVE, -1
avböjds, NEGATIVE, -1
avböjer, NEGATIVE, -1
avböjes, NEGATIVE, -1
avböj, NEGATIVE, -1
avböjs, NEGATIVE, -1
avböjt, NEGATIVE, -1
avböjts, NEGATIVE, -1
avbönen, NEGATIVE, -1
avbönens, NEGATIVE, -1
avbönerna, NEGATIVE, -1
avbönernas, NEGATIVE, -1
avböner, NEGATIVE, -1
avböners, NEGATIVE, -1
avbön, NEGATIVE, -1
avböns, NEGATIVE, -1
avelsduglig, POSITIVE, 1
averts, NEGATIVE, -1
avfallande, NEGATIVE, -1
avfallandes, NEGATIVE, -1
avfalla, NEGATIVE, -1
avfallas, NEGATIVE, -1
avfalle, NEGATIVE, -1
avfallen, NEGATIVE, -1
avfallens, NEGATIVE, -1
avfaller, NEGATIVE, -1
avfalles, NEGATIVE, -1
avfallet, NEGATIVE, -1
avfallets, NEGATIVE, -1
avfallit, NEGATIVE, -1
avfallits, NEGATIVE, -1
avfallna, NEGATIVE, -1
avfallnare, NEGATIVE, -1
avfallnares, NEGATIVE, -1
avfallnas, NEGATIVE, -1
avfallnastes, VERY NEGATIVE, 1
avfallnaste, VERY NEGATIVE, 1
avfallnasts, NEGATIVE, -1
avfallnast, VERY NEGATIVE, 1
avfall, NEGATIVE, -1
avfallne, NEGATIVE, -1
avfallnes, NEGATIVE, -1
avfalls, NEGATIVE, -1
avfettad, POSITIVE, 1
avfolkad, NEGATIVE, -1
avfolka, NEGATIVE, -1
avfyrade, POSITIVE, 1
avfyra, POSITIVE, 1
avfällingar, NEGATIVE, -1
avfärdade, NEGATIVE, -1
avfärdades, NEGATIVE, -1
avfärdad, NEGATIVE, -1
avfärdads, NEGATIVE, -1
avfärdandena, NEGATIVE, -1
avfärdandenas, NEGATIVE, -1
avfärdande, NEGATIVE, -1
avfärdanden, NEGATIVE, -1
avfärdandens, NEGATIVE, -1
avfärdandes, NEGATIVE, -1
avfärdandet, NEGATIVE, -1
avfärdandets, NEGATIVE, -1
avfärda, NEGATIVE, -1
avfärdar, NEGATIVE, -1
avfärdas, NEGATIVE, -1
avfärdat, NEGATIVE, -1
avfärdats, NEGATIVE, -1
avfölle, NEGATIVE, -1
avfölles, NEGATIVE, -1
avföll, NEGATIVE, -1
avfölls, NEGATIVE, -1
avföringarna, NEGATIVE, -1
avföringarnas, NEGATIVE, -1
avföringar, NEGATIVE, -1
avföringars, NEGATIVE, -1
avföringen, NEGATIVE, -1
avföringens, NEGATIVE, -1
avföring, NEGATIVE, -1
avförings, NEGATIVE, -1
avgaser, NEGATIVE, -1
avge, NEGATIVE, -1
avger, NEGATIVE, -1
avgick, NEGATIVE, -1
avgifta, POSITIVE, 1
avgifter, NEGATIVE, -1
avgrunden, NEGATIVE, -1
avgrundens, NEGATIVE, -1
avgrunderna, NEGATIVE, -1
avgrundernas, NEGATIVE, -1
avgrunder, NEGATIVE, -1
avgrunders, NEGATIVE, -1
avgrund, NEGATIVE, -1
avgrunds, NEGATIVE, -1
avgränsad, NEGATIVE, -1
avgudad, POSITIVE, 1
avguda, POSITIVE, 1
